RegionID,SizeRank,NAME,STATEFP,STATE,COST
1507,2497,Zavala County,48,TX,81436
2004,2498,Runnels County,48,TX,101233
1309,2500,Parmer County,48,TX,136640
1174,2507,Marion County,48,TX,140951
2152,2531,Brewster County,48,TX,222013
2848,2552,Somervell County,48,TX,381507
2559,2554,Stephens County,48,TX,140991
2439,2572,Mitchell County,48,TX,82018
993,2579,Dimmit County,48,TX,106750
835,2603,Archer County,48,TX,214255
195,2613,Jack County,48,TX,157550
2324,2645,Hamilton County,48,TX,194658
3226,2658,San Augustine County,48,TX,145479
1637,2668,Coleman County,48,TX,100809
1505,2676,Yoakum County,48,TX,167120
2790,2681,McCulloch County,48,TX,112278
2100,2684,Winkler County,48,TX,104507
926,2701,Castro County,48,TX,125985
973,2725,Dallam County,48,TX,134572
894,2728,Brooks County,48,TX,61945
1043,2731,Goliad County,48,TX,254584
2048,2734,Swisher County,48,TX,87895
845,2741,Bailey County,48,TX,112050
2373,2743,La Salle County,48,TX,92905
1996,2751,Refugio County,48,TX,132007
2656,2756,Childress County,48,TX,82202
2488,2792,Presidio County,48,TX,182471
918,2827,Carson County,48,TX,139367
2523,2831,San Saba County,48,TX,173185
519,2834,Garza County,48,TX,91404
244,2849,Lynn County,48,TX,156592
516,2859,Floyd County,48,TX,77346
1763,2860,Hartley County,48,TX,228811
1766,2866,Haskell County,48,TX,82149
2325,2875,Hansford County,48,TX,127048
963,2882,Crosby County,48,TX,69988
474,2884,Delta County,48,TX,172452
1181,2889,Martin County,48,TX,206991
2090,2896,Wheeler County,48,TX,87687
2359,2909,Jim Hogg County,48,TX,73498
459,2923,Crane County,48,TX,169350
644,2933,Mills County,48,TX,171620
1136,2942,Kimble County,48,TX,251691
629,2973,Mason County,48,TX,283612
1014,2984,Fisher County,48,TX,88118
2328,2996,Hardeman County,48,TX,55719
857,3002,Baylor County,48,TX,88266
2338,3004,Hemphill County,48,TX,159863
1416,3008,Sutton County,48,TX,141503
216,3014,Knox County,48,TX,67663
1353,3015,Reagan County,48,TX,153634
780,3018,Upton County,48,TX,91001
136,3022,Coke County,48,TX,114056
995,3023,Donley County,48,TX,82840
1137,3025,Kinney County,48,TX,95364
953,3026,Concho County,48,TX,117294
3139,3028,Shackelford County,48,TX,137786
2391,3029,Lipscomb County,48,TX,102715
3204,3039,Collingsworth County,48,TX,79482
2239,3040,Crockett County,48,TX,77542
174,3048,Hall County,48,TX,68737
300,3051,Real County,48,TX,248267
1635,3070,Cochran County,48,TX,64322
2027,3089,Sherman County,48,TX,152230
2676,3103,Culberson County,48,TX,114672
2944,3117,Jeff Davis County,48,TX,210177
1195,3121,Menard County,48,TX,143325
2621,3122,Armstrong County,48,TX,189187
1667,3150,Dickens County,48,TX,69042
958,3151,Cottle County,48,TX,74458
569,3152,Irion County,48,TX,228071
3196,3157,Throckmorton County,48,TX,117925
2560,3159,Sterling County,48,TX,151165
2850,3163,Stonewall County,48,TX,82984
1247,3171,Motley County,48,TX,92961
1557,3172,Briscoe County,48,TX,97916
2706,3175,Glasscock County,48,TX,233507
518,3178,Foard County,48,TX,113492
2052,3184,Terrell County,48,TX,94862
2840,36,Salt Lake County,49,UT,551977
322,105,Utah County,49,UT,532778
470,200,Davis County,49,UT,537822
802,269,Weber County,49,UT,443581
3074,378,Washington County,49,UT,526079
422,492,Cache County,49,UT,445773
1436,774,Tooele County,49,UT,461901
2637,918,Box Elder County,49,UT,427159
193,930,Iron County,49,UT,410180
1405,1157,Summit County,49,UT,1299171
1447,1324,Uintah County,49,UT,319483
2071,1362,Wasatch County,49,UT,889655
2016,1518,Sanpete County,49,UT,355729
1377,1799,Sevier County,49,UT,305681
916,1868,Carbon County,49,UT,251235
2254,1895,Duchesne County,49,UT,328354
2521,2184,San Juan County,49,UT,326769
1932,2295,Millard County,49,UT,309004
1238,2339,Morgan County,49,UT,666896
196,2374,Juab County,49,UT,424749
499,2503,Emery County,49,UT,247729
529,2517,Grand County,49,UT,591222
198,2682,Kane County,49,UT,398078
861,2742,Beaver County,49,UT,297066
2304,2898,Garfield County,49,UT,318112
305,3075,Rich County,49,UT,559965
800,3077,Wayne County,49,UT,366888
1648,3207,Daggett County,49,UT,313858
1694,38,Fairfax County,51,VA,739802
3247,148,Prince William County,51,VA,550310
3286,155,Virginia Beach City,51,VA,397661
1887,172,Loudoun County,51,VA,763046
3158,199,Chesterfield County,51,VA,383438
1771,214,Henrico County,51,VA,372289
3254,277,Chesapeake City,51,VA,388066
3173,284,Norfolk City,51,VA,292635
2619,287,Arlington County,51,VA,797489
3219,305,Richmond City,51,VA,343550
3278,363,Newport News City,51,VA,276621
3253,422,Alexandria City,51,VA,649418
2556,439,Stafford County,51,VA,507098
3193,473,Spotsylvania County,51,VA,420792
3164,477,Hampton City,51,VA,263770
2608,552,Albemarle County,51,VA,508936
1758,563,Hanover County,51,VA,416412
3184,607,Roanoke City,51,VA,206938
2984,609,Montgomery County,51,VA,319577
3260,625,Portsmouth City,51,VA,246954
1998,629,Roanoke County,51,VA,307253
3194,645,Suffolk City,51,VA,359596
2700,661,Frederick County,51,VA,396315
3014,696,Rockingham County,51,VA,329011
1538,720,Bedford County,51,VA,333482
3243,723,Lynchburg City,51,VA,230195
2942,729,James City County,51,VA,454705
1523,734,Augusta County,51,VA,330172
2261,764,Fauquier County,51,VA,587710
345,770,York County,51,VA,435474
3176,876,Pittsylvania County,51,VA,174255
2171,934,Campbell County,51,VA,249266
2292,941,Franklin County,51,VA,326499
3075,949,Washington County,51,VA,245019
3273,976,Harrisonburg City,51,VA,289333
2240,977,Culpeper County,51,VA,443012
561,989,Henry County,51,VA,126843
3288,1054,Charlottesville City,51,VA,459713
3030,1106,Shenandoah County,51,VA,314388
3213,1139,Manassas City,51,VA,463178
3205,1145,Danville City,51,VA,123411
3218,1155,Prince George County,51,VA,324362
2573,1189,Tazewell County,51,VA,130726
1483,1195,Warren County,51,VA,360080
2930,1233,Gloucester County,51,VA,341378
3210,1242,Isle of Wight County,51,VA,352241
1153,1277,Louisa County,51,VA,367159
334,1297,Wise County,51,VA,115623
1292,1312,Orange County,51,VA,351516
1744,1357,Halifax County,51,VA,131109
1987,1370,Pulaski County,51,VA,196214
2634,1375,Botetourt County,51,VA,279597
2114,1376,Accomack County,51,VA,216905
3259,1384,Petersburg City,51,VA,176819
1514,1425,Amherst County,51,VA,240715
2178,1449,Caroline County,51,VA,306575
3103,1464,Mecklenburg County,51,VA,186230
2486,1470,Powhatan County,51,VA,439539
726,1471,Smyth County,51,VA,146183
1601,1490,Carroll County,51,VA,163980
815,1524,Wythe County,51,VA,191218
3263,1529,Winchester City,51,VA,323496
2684,1539,Dinwiddie County,51,VA,271799
3283,1540,Fredericksburg City,51,VA,446954
2268,1569,Fluvanna County,51,VA,349299
3097,1588,King George County,51,VA,440132
2008,1608,Russell County,51,VA,132871
703,1633,Salem City,51,VA,261922
3230,1637,Staunton City,51,VA,257009
2707,1679,Goochland County,51,VA,523591
3162,1690,Fairfax City,51,VA,726896
267,1701,Page County,51,VA,270893
3209,1734,Hopewell City,51,VA,194815
3010,1743,Rockbridge County,51,VA,288336
2451,1747,New Kent County,51,VA,402736
89,1748,Lee County,51,VA,91766
3262,1767,Waynesboro City,51,VA,262221
3217,1776,Prince Edward County,51,VA,218505
715,1792,Scott County,51,VA,163881
2155,1840,Buchanan County,51,VA,80180
1064,1858,Greene County,51,VA,346154
3201,1964,Westmoreland County,51,VA,291392
3291,1970,Colonial Heights City,51,VA,259481
3140,1978,Southampton County,51,VA,235617
1965,2000,Patrick County,51,VA,171457
3170,2004,King William County,51,VA,326733
1560,2038,Bristol City,51,VA,177673
2895,2047,Buckingham County,51,VA,202476
523,2049,Giles County,51,VA,176976
3182,2088,Radford City,51,VA,237676
2641,2095,Brunswick County,51,VA,132406
2883,2096,Appomattox County,51,VA,262618
2458,2121,Nottoway County,51,VA,165118
517,2128,Floyd County,51,VA,237720
1734,2135,Grayson County,51,VA,184853
2613,2141,Alleghany County,51,VA,155907
3279,2147,Williamsburg City,51,VA,381464
3282,2168,Manassas Park City,51,VA,430770
1256,2169,Nelson County,51,VA,342676
943,2176,Clarke County,51,VA,511018
3272,2198,Falls Church City,51,VA,1090261
2680,2204,Dickenson County,51,VA,93202
1913,2246,Madison County,51,VA,371994
3276,2258,Martinsville City,51,VA,100951
830,2275,Amelia County,51,VA,292801
3215,2320,Poquoson City,51,VA,434034
3113,2332,Northampton County,51,VA,265921
2782,2351,Lunenburg County,51,VA,128316
3245,2356,Northumberland County,51,VA,353537
2651,2380,Charlotte County,51,VA,153300
3094,2389,Greensville County,51,VA,148342
1414,2419,Sussex County,51,VA,171501
2778,2420,Lancaster County,51,VA,362626
2803,2441,Middlesex County,51,VA,372591
506,2446,Essex County,51,VA,268540
2916,2512,Cumberland County,51,VA,254108
2512,2573,Richmond County,51,VA,224701
1919,2606,Mathews County,51,VA,329753
3206,2640,Franklin City,51,VA,206093
3183,2709,Rappahannock County,51,VA,533007
3242,2714,Lexington City,51,VA,293920
3156,2753,Charles City County,51,VA,261590
3241,2763,King and Queen County,51,VA,268886
2927,2764,Galax City,51,VA,155944
3265,2767,Buena Vista City,51,VA,161806
738,2771,Surry County,51,VA,252291
388,2796,Bland County,51,VA,165151
3161,2832,Emporia City,51,VA,127373
3238,2837,Covington City,51,VA,82216
458,2907,Craig County,51,VA,243102
96,2947,Bath County,51,VA,206427
3114,2987,Norton City,51,VA,118377
2344,3101,Highland County,51,VA,260059
2901,400,Chittenden County,50,VT,497581
2009,879,Rutland County,50,VT,294153
3076,887,Washington County,50,VT,374820
2099,914,Windsor County,50,VT,400163
2293,1007,Franklin County,50,VT,353418
2098,1071,Windham County,50,VT,363428
1508,1271,Addison County,50,VT,405094
2888,1275,Bennington County,50,VT,361753
2645,1462,Caledonia County,50,VT,274894
1293,1487,Orange County,50,VT,314798
1955,1562,Orleans County,50,VT,271574
2375,1614,Lamoille County,50,VT,454212
2931,2713,Grand Isle County,50,VT,462320
507,2817,Essex County,50,VT,214041
207,11,King County,53,WA,861579
1322,60,Pierce County,53,WA,553451
2847,76,Snohomish County,53,WA,750819
2033,132,Spokane County,53,WA,410531
448,141,Clark County,53,WA,540541
2575,243,Thurston County,53,WA,512391
1138,253,Kitsap County,53,WA,552372
1503,275,Yakima County,53,WA,333212
2086,307,Whatcom County,53,WA,590858
872,332,Benton County,53,WA,436369
1393,504,Skagit County,53,WA,562459
1644,561,Cowlitz County,53,WA,407584
542,622,Grant County,53,WA,354009
2294,634,Franklin County,53,WA,409561
1112,680,Island County,53,WA,601294
601,707,Lewis County,53,WA,425499
932,726,Chelan County,53,WA,499240
1619,736,Clallam County,53,WA,486652
3163,749,Grays Harbor County,53,WA,316964
630,838,Mason County,53,WA,448259
3147,862,Walla Walla County,53,WA,400683
2093,1032,Whitman County,53,WA,370193
2042,1064,Stevens County,53,WA,358309
2367,1109,Kittitas County,53,WA,503161
1680,1143,Douglas County,53,WA,470388
2461,1161,Okanogan County,53,WA,292998
2755,1406,Jefferson County,53,WA,599207
1962,1731,Pacific County,53,WA,334239
2765,1749,Klickitat County,53,WA,462468
840,1761,Asotin County,53,WA,310393
363,1860,Adams County,53,WA,294038
2522,2001,San Juan County,53,WA,890257
3174,2266,Pend Oreille County,53,WA,355349
2549,2352,Skamania County,53,WA,534419
1883,2435,Lincoln County,53,WA,293161
511,2720,Ferry County,53,WA,269221
2868,2938,Wahkiakum County,53,WA,401634
2217,2971,Columbia County,53,WA,271668
2305,3094,Garfield County,53,WA,220576
2804,57,Milwaukee County,55,WI,254796
146,122,Dane County,55,WI,421707
2596,174,Waukesha County,55,WI,444260
410,259,Brown County,55,WI,311757
1348,342,Racine County,55,WI,265316
2820,352,Outagamie County,55,WI,300821
2878,386,Winnebago County,55,WI,267236
1837,391,Kenosha County,55,WI,283516
308,408,Rock County,55,WI,250953
2401,474,Marathon County,55,WI,233113
3077,478,Washington County,55,WI,377540
2767,526,La Crosse County,55,WI,286405
2845,538,Sheboygan County,55,WI,271761
2592,578,Walworth County,55,WI,358823
2924,584,Eau Claire County,55,WI,297137
3092,590,Fond du Lac County,55,WI,252396
3126,650,Saint Croix County,55,WI,391134
1961,658,Ozaukee County,55,WI,438317
485,664,Dodge County,55,WI,272380
2756,686,Jefferson County,55,WI,318464
2783,708,Manitowoc County,55,WI,220993
337,753,Wood County,55,WI,198628
1976,777,Portage County,55,WI,272388
2201,825,Chippewa County,55,WI,290736
314,832,Sauk County,55,WI,303192
2218,905,Columbia County,55,WI,315444
543,973,Grant County,55,WI,197577
1580,975,Calumet County,55,WI,335299
2074,982,Waupaca County,55,WI,240130
851,1056,Barron County,55,WI,258684
1227,1063,Monroe County,55,WI,230893
152,1085,Dunn County,55,WI,281661
295,1093,Polk County,55,WI,309782
1681,1110,Douglas County,55,WI,222962
1323,1156,Pierce County,55,WI,339915
2784,1165,Marinette County,55,WI,177675
2022,1181,Shawano County,55,WI,225303
1277,1231,Oconto County,55,WI,254788
1284,1264,Oneida County,55,WI,282120
546,1279,Green County,55,WI,286763
449,1341,Clark County,55,WI,181369
1459,1455,Vernon County,55,WI,222848
3145,1459,Trempealeau County,55,WI,248040
149,1477,Door County,55,WI,372531
1884,1522,Lincoln County,55,WI,205889
1128,1584,Juneau County,55,WI,215249
2597,1674,Waushara County,55,WI,241899
190,1703,Iowa County,55,WI,295603
782,1738,Vilas County,55,WI,370832
1813,1822,Jackson County,55,WI,193193
2365,1847,Kewaunee County,55,WI,270429
364,1855,Adams County,55,WI,211239
1424,1878,Taylor County,55,WI,201658
2377,1908,Langlade County,55,WI,187639
2932,1930,Green Lake County,55,WI,245598
1368,1993,Sawyer County,55,WI,314997
2508,2012,Richland County,55,WI,224514
2773,2058,Lafayette County,55,WI,201042
2594,2062,Washburn County,55,WI,293619
1568,2078,Burnett County,55,WI,273401
2236,2090,Crawford County,55,WI,188001
2136,2097,Bayfield County,55,WI,267788
1520,2099,Ashland County,55,WI,170927
2786,2129,Marquette County,55,WI,238105
313,2208,Rusk County,55,WI,182937
691,2224,Price County,55,WI,182628
1564,2264,Buffalo County,55,WI,218159
1016,2550,Forest County,55,WI,188363
673,2712,Pepin County,55,WI,244945
194,2809,Iron County,55,WI,187709
2267,2930,Florence County,55,WI,173174
2798,2941,Menominee County,55,WI,286577
1832,367,Kanawha County,54,WV,139988
2142,525,Berkeley County,54,WV,296718
2966,580,Monongalia County,54,WV,251177
906,640,Cabell County,54,WV,143503
338,687,Wood County,54,WV,162330
1990,748,Raleigh County,54,WV,139322
2336,821,Harrison County,54,WV,148118
1204,885,Mercer County,54,WV,129621
2757,913,Jefferson County,54,WV,374396
1346,915,Putnam County,54,WV,225883
1175,923,Marion County,54,WV,158315
262,1144,Ohio County,54,WV,140672
1706,1175,Fayette County,54,WV,115992
801,1216,Wayne County,54,WV,127636
1979,1356,Preston County,54,WV,170767
2933,1380,Greenbrier County,54,WV,177058
613,1402,Logan County,54,WV,89566
2416,1451,Marshall County,54,WV,126730
1757,1484,Hancock County,54,WV,129322
2496,1533,Randolph County,54,WV,147290
1814,1542,Jackson County,54,WV,180129
1936,1572,Mineral County,54,WV,175753
631,1621,Mason County,54,WV,137935
2455,1664,Nicholas County,54,WV,128777
1451,1691,Upshur County,54,WV,150577
646,1697,Mingo County,54,WV,64046
2715,1724,Hampshire County,54,WV,238154
892,1753,Brooke County,54,WV,120698
398,1769,Boone County,54,WV,93924
2107,1791,Wyoming County,54,WV,49693
1885,1838,Lincoln County,54,WV,108680
2422,1917,McDowell County,54,WV,33391
1239,2025,Morgan County,54,WV,269787
602,2037,Lewis County,54,WV,139258
1425,2054,Taylor County,54,WV,181371
1532,2124,Barbour County,54,WV,128427
1487,2181,Wetzel County,54,WV,117064
549,2203,Hardy County,54,WV,211933
697,2215,Roane County,54,WV,123716
1555,2300,Braxton County,54,WV,126396
1228,2314,Monroe County,54,WV,150600
2047,2343,Summers County,54,WV,131305
544,2414,Grant County,54,WV,169436
1997,2596,Ritchie County,54,WV,115012
2083,2621,Webster County,54,WV,68350
759,2624,Tyler County,54,WV,111829
133,2647,Clay County,54,WV,102627
3000,2655,Pocahontas County,54,WV,153544
2685,2660,Doddridge County,54,WV,125355
2828,2685,Pleasants County,54,WV,157265
1040,2697,Gilmer County,54,WV,120188
1441,2751,Tucker County,54,WV,188995
1579,2782,Calhoun County,54,WV,99441
2823,2797,Pendleton County,54,WV,184274
332,2883,Wirt County,54,WV,111815
1848,605,Laramie County,56,WY,362794
1941,718,Natrona County,56,WY,284699
2172,1051,Campbell County,56,WY,316050
3036,1148,Sweetwater County,56,WY,270563
1716,1215,Fremont County,56,WY,310163
824,1270,Albany County,56,WY,354122
2546,1452,Sheridan County,56,WY,413659
270,1480,Park County,56,WY,442014
745,1717,Teton County,56,WY,2284977
760,1852,Uinta County,56,WY,300864
1886,1909,Lincoln County,56,WY,481467
917,2177,Carbon County,56,WY,214236
2223,2247,Converse County,56,WY,291169
1045,2302,Goshen County,56,WY,234551
2144,2373,Big Horn County,56,WY,271913
2563,2582,Sublette County,56,WY,414534
1328,2604,Platte County,56,WY,267935
1828,2615,Johnson County,56,WY,390680
2593,2673,Washakie County,56,WY,246263
463,2723,Crook County,56,WY,370934
1486,2748,Weston County,56,WY,235831
3096,2921,Hot Springs County,56,WY,232274
2457,3078,Niobrara County,56,WY,178781
